claim_id	source_id	order_key	page_id	locator	disposition	subkind	normalized_content	content_oid	exclusion_rationale	exclusion_review_ref	tombstone	superseded_by	tombstone_rationale	tombstone_review_ref
CL-TASAKI2020-1414	TASAKI2020	000282.0006	PG-TASAKI2020-0282	PDF p. 282; print p. 270; §8.3.4; paragraph 4, atom 3	assertion	unnumbered_obligation	Since S = 1 is an integer, we have (û α )2 = 1̂ and [û α , û β ] = 0.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1415	TASAKI2020	000282.0007	PG-TASAKI2020-0282	PDF p. 282; print p. 270; §8.3.4; paragraph 4, atom 4	assertion	unnumbered_obligation	For S=1, û₁=exp[−iπŜ^(1)]=[[0,0,−1],[0,−1,0],[−1,0,0]].	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1416	TASAKI2020	000282.0008	PG-TASAKI2020-0282	PDF p. 282; print p. 270; §8.3.4; equation (8.3.28)	assertion	equation	Ã+=−A−, Ã⁰=−A⁰, Ã−=−A+. (8.3.28)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1417	TASAKI2020	000283.0001	PG-TASAKI2020-0283	PDF p. 283; print p. 271; §8.3.4; Problem 8.3.4.b	assertion	problem	Problem 8.3.4.b Find the relation corresponding to (8.3.27) or (8.3.28) for û 2 . [solution→p.512]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1418	TASAKI2020	000283.0002	PG-TASAKI2020-0283	PDF p. 283; print p. 271; §8.3.4; equation (8.3.29)	assertion	equation	U_αU_β=σ_D U_βU_α. (8.3.29)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1419	TASAKI2020	000283.0003	PG-TASAKI2020-0283	PDF p. 283; print p. 271; §8.3.4; paragraph 4	assertion	unnumbered_obligation	To see this one only needs to check that σD in (8.3.29) is invariant under the phase change Uα → eiψα Uα , and to recall that one has σD = −1 in the nontrivial projective representation (2.1.31) realized by a single spin with S = 1/2.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1420	TASAKI2020	000283.0004	PG-TASAKI2020-0283	PDF p. 283; print p. 271; §8.3.4; equation (8.3.30)	assertion	equation	A^+=((0,0),(−1/√2,0)),  A^0=((1/2,0),(0,−1/2)),  A^−=((0,1/√2),(0,0)). (8.3.30)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1421	TASAKI2020	000283.0005	PG-TASAKI2020-0283	PDF p. 283; print p. 271; §8.3.4; paragraph 6	assertion	unnumbered_obligation	We conclude that the S = 1 VBS state is accompanied by a nontrivial projective representation of the group Z2 × Z2 , as we have expected.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1422	TASAKI2020	000284.0001	PG-TASAKI2020-0284	PDF p. 284; print p. 272; §8.3.4; Problem 8.3.4.c	assertion	problem	Problem 8.3.4.c Find the matrix U2 which corresponds to û 2 . [solution→p.512]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1423	TASAKI2020	000284.0002	PG-TASAKI2020-0284	PDF p. 284; print p. 272; §8.3.4; paragraph 3	assertion	unnumbered_obligation	We then see that (8.3.27), (8.3.28), and (S.88) are written in the form (8.3.16) with U1 = U2 = U3 = I (and suitable η L ), and hence the index is σD = 1.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1424	TASAKI2020	000284.0003	PG-TASAKI2020-0284	PDF p. 284; print p. 272; §8.3.4; equation (8.3.31)	assertion	equation	A^+=((0,1,0),(0,0,a),(0,0,0)),  A^0=((√2a,0,0),(0,1,0),(0,0,√2a)),  A^−=((0,0,0),(a,0,0),(0,1,0)). (8.3.31)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1425	TASAKI2020	000284.0004	PG-TASAKI2020-0284	PDF p. 284; print p. 272; §8.3.4; paragraph 4, atom 1	hypothesis	hypothesis	Let a∈ℝ be arbitrary, with 0<a≪1 in the perturbative example.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1426	TASAKI2020	000284.0005	PG-TASAKI2020-0284	PDF p. 284; print p. 272; §8.3.4; paragraph 4, atom 2	assertion	unnumbered_obligation	At θ=π, the virtual matrix is U₃=diag(−1,1,−1).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1427	TASAKI2020	000285.0001	PG-TASAKI2020-0285	PDF p. 285; print p. 273; §8.3.4; equation (8.3.32)	assertion	equation	Θ̂|Φ⟩ = Θ̂∑_σTr[A^{σ_1}⋯A^{σ_L}]|Ψ_σ⟩ = ∑_σ{∏_{x∈Λ}(−1)^{1+σ_x}}{Tr[A^{−σ_1}⋯A^{−σ_L}]}*|Ψ_σ⟩ = ∑_σTr[Ã^{σ_1}⋯Ã^{σ_L}]|Ψ_σ⟩. (8.3.32)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1428	TASAKI2020	000285.0002	PG-TASAKI2020-0285	PDF p. 285; print p. 273; §8.3.4; equation (8.3.33)	assertion	equation	Ã+=(A−)*, Ã⁰=−(A⁰)*, Ã−=(A+)*. (8.3.33)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1429	TASAKI2020	000285.0003	PG-TASAKI2020-0285	PDF p. 285; print p. 273; §8.3.4; equation (8.3.34)	assertion	equation	Ã^σ=e^(iζ)U†A^σU. (8.3.34)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1430	TASAKI2020	000285.0004	PG-TASAKI2020-0285	PDF p. 285; print p. 273; §8.3.4; paragraph 5	assertion	unnumbered_obligation	An essential observation by Pollmann, Turner, Berg, and Oshikawa [81] is that the above unitary matrix satisfies UU∗ = σtr I, where σtr = ±1 is the “topological” index.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1431	TASAKI2020	000285.0005	PG-TASAKI2020-0285	PDF p. 285; print p. 273; §8.3.4; equation (8.3.35)	assertion	equation	(−1)^(1+σ)(A^(−σ))*=e^(iζ)U†A^σU. (8.3.35)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1432	TASAKI2020	000285.0006	PG-TASAKI2020-0285	PDF p. 285; print p. 273; §8.3.4; equation (8.3.36)	assertion	equation	A^σ=(−1)^(1+σ)e^(−iζ)(U†)*(A^(−σ))*U*. (8.3.36)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1433	TASAKI2020	000285.0007	PG-TASAKI2020-0285	PDF p. 285; print p. 273; §8.3.4; paragraph 9	notation	notation	As in Sect. 2.3, we denote by K the complex conjugation map (which is not a matrix), i.e., K(v1 , . . . , v D )t = (v1∗ , . . . , v∗D )t .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1434	TASAKI2020	000286.0001	PG-TASAKI2020-0286	PDF p. 286; print p. 274; §8.3.4; equation (8.3.37)	assertion	equation	A^σ = (−1)^{1+σ}e^{−iζ}V†A^{−σ}V. (8.3.37)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1435	TASAKI2020	000286.0002	PG-TASAKI2020-0286	PDF p. 286; print p. 274; §8.3.4; equation (8.3.38)	assertion	equation	A^σ=(−1)^(1+σ)e^(−iζ)V†{(−1)^(1−σ)e^(−iζ)V†A^σV}V=(V†)²A^σV². (8.3.38)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1436	TASAKI2020	000286.0003	PG-TASAKI2020-0286	PDF p. 286; print p. 274; §8.3.4; Problem 8.3.4.d	assertion	problem	Problem 8.3.4.d Define the twisted-VBS state |Φt-VBS⟩ as a matrix product state with At-VBS± = AVBS±, At-VBS0 = i AVBS0, (8.3.39) where the matrices AVBSσ are those in (8.3.30). Show that the twisted-VBS state is in the nontrivial SPT phase with respect to Z2 × Z2 symmetry, but is in the trivial phase with respect to time-reversal symmetry. This means that in the class of spin chains with both Z2 × Z2 symmetry and time-reversal symmetry, the VBS state and the twisted VBS state belong to distinct nontrivial phases. These are indeed two of the four nontrivial phases located by Liu, Liu, and Wen [61]. Show, on the other hand, that the two states can be continuously connected with each other when only Z2 × Z2 symmetry is kept. [solution→p.512]	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1437	TASAKI2020	000286.0004	PG-TASAKI2020-0286	PDF p. 286; print p. 274; §8.3.4; equation (8.3.39)	assertion	equation	(A_t-VBS)±=(A_VBS)±, (A_t-VBS)⁰=i(A_VBS)⁰. (8.3.39)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1439	TASAKI2020	000286.0005	PG-TASAKI2020-0286	PDF p. 286; print p. 274; §8.3.4; paragraph 8, atom 1	assertion	unnumbered_obligation	V = μV† and hence V† = μV.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1440	TASAKI2020	000286.0006	PG-TASAKI2020-0286	PDF p. 286; print p. 274; §8.3.4; paragraph 8, atom 2	assertion	unnumbered_obligation	We have noted that (αX)† = X† α ∗ = αX† for any antilinear operator X and α ∈ C.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2945	TASAKI2020	000287.0001	PG-TASAKI2020-0287	PDF pp. 286–287; print pp. 274–275; §8.3.4; Problem 8.3.4.d, intervening assertion	assertion	unnumbered_obligation	The above consideration shows that, as long as time-reversal invariance is kept (and we work within matrix product states), the VBS and the twisted VBS states cannot be continuously connected with each other.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1441	TASAKI2020	000288.0001	PG-TASAKI2020-0288	PDF p. 288; print p. 276; §8.3.5; Corollary 8.5	assertion	corollary	Corollary 8.5 In a quantum spin chain with half-odd-integer S, there is no translation-invariant injective matrix product state that is Z₂ × Z₂ invariant or time-reversal invariant.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3304	TASAKI2020	000288.0002	PG-TASAKI2020-0288	PDF p. 288; print p. 276; §8.3.5; Theorem 8.6; v8 source-atomic partition	domain	domain	Consider a quantum spin chain with half-odd-integer spin and a short-ranged translation-invariant Hamiltonian.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1443	TASAKI2020	000288.0003	PG-TASAKI2020-0288	PDF p. 288; print p. 276; §8.3.5; paragraph 3, atom 1	hypothesis	hypothesis	We assume that the model has either Z2 × Z2 symmetry or time-reversal symmetry.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3305	TASAKI2020	000288.0004	PG-TASAKI2020-0288	PDF p. 288; print p. 276; §8.3.5; Theorem 8.6; v8 source-atomic partition	assertion	unnumbered_obligation	The corresponding ground state cannot be both unique and accompanied by a nonzero gap.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1444	TASAKI2020	000288.0005	PG-TASAKI2020-0288	PDF p. 288; print p. 276; §8.3.5; paragraph 3, atom 2	hypothesis	hypothesis	Suppose that the model has a unique gapped ground state.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1445	TASAKI2020	000288.0006	PG-TASAKI2020-0288	PDF p. 288; print p. 276; §8.3.5; paragraph 5	hypothesis	hypothesis	Supporting Information of [97] (that includes [S1–9]) can be made rigorous by using standard techniques in matrix product states, provided that one only considers quantum spin chains.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1446	TASAKI2020	000289.0001	PG-TASAKI2020-0289	PDF p. 289; print p. 277; §8.3.5; paragraph 2	hypothesis	hypothesis	Assume a homomorphism s:G→{±1}, and define C_g[x]=x when s(g)=1 and C_g[x]=x* when s(g)=−1. (8.3.40)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1447	TASAKI2020	000289.0002	PG-TASAKI2020-0289	PDF p. 289; print p. 277; §8.3.5; equation (8.3.40)	assertion	equation	C_g[x]={x if s(g)=1; x* if s(g)=−1}. (8.3.40)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1448	TASAKI2020	000289.0003	PG-TASAKI2020-0289	PDF p. 289; print p. 277; §8.3.5; paragraph 3	notation	notation	Here x may be a complex number or matrix; A* denotes entrywise complex conjugation.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1449	TASAKI2020	000289.0004	PG-TASAKI2020-0289	PDF p. 289; print p. 277; §8.3.5; equation (8.3.41)	assertion	equation	v̂(g)={û(g) if s(g)=1; û(g)K̂ if s(g)=−1}. (8.3.41)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1451	TASAKI2020	000289.0005	PG-TASAKI2020-0289	PDF p. 289; print p. 277; §8.3.5; equation (8.3.42)	assertion	equation	v̂(g)v̂(h)=e^(iφ̃(g,h))v̂(gh). (8.3.42)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1452	TASAKI2020	000289.0006	PG-TASAKI2020-0289	PDF p. 289; print p. 277; §8.3.5; paragraph 6	assertion	unnumbered_obligation	For any g,h∈G, v̂(g)v̂(h)=e^{iφ̃(g,h)}v̂(gh), with the antiunitary modification when s(g)=−1.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1453	TASAKI2020	000290.0001	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; paragraph 2, atom 1	hypothesis	hypothesis	Suppose that, as a special case of (8.3.41), we have a genuine representation v̂0 (·) of G, i.e., v̂0 (e) = 1̂ and v̂0 (g)v̂0 (h) = v̂0 (gh) for any g, h ∈ G.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1454	TASAKI2020	000290.0002	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; paragraph 2, atom 2	definition	definition	As before we say that a projective representation v̂(·) is trivial if there is a function ψ̃(g) ∈ R such that v̂(g) = ei ψ̃(g) v̂0 (g) for any g ∈ G.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1455	TASAKI2020	000290.0003	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; paragraph 2, atom 3	hypothesis	hypothesis	Suppose that v̂(·) is trivial.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1456	TASAKI2020	000290.0004	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; equation (8.3.43)	assertion	equation	φ̃(g,h)=ψ̃(g)+s(g)ψ̃(h)−ψ̃(gh) (mod 2π). (8.3.43)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1457	TASAKI2020	000290.0005	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; paragraph 4	assertion	unnumbered_obligation	Conversely, any projective representation whose phase function satisfies (8.3.43) is trivial.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1458	TASAKI2020	000290.0006	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; equation (8.3.44)	assertion	equation	V̂(g) = { ⊗_{x=1}^L û_x(g) if s(g)=1; (⊗_{x=1}^L û_x(g))K̂ if s(g)=−1 }. (8.3.44)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1459	TASAKI2020	000290.0007	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; Theorem 8.7	assertion	theorem	Theorem 8.7 Let |Φ⟩ be an injective matrix product state (8.3.11). If it holds with some η_L(g) ∈ ℝ that V̂(g)|Φ⟩ = e^{iη_L(g)}|Φ⟩, (8.3.45) for any g ∈ G and any L, then the projective representation v̂(·) is trivial.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1460	TASAKI2020	000290.0008	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; equation (8.3.45)	assertion	equation	V̂(g)|Φ⟩=e^(iη_L(g))|Φ⟩. (8.3.45)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1461	TASAKI2020	000290.0009	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; paragraph 6, atom 1	assertion	unnumbered_obligation	Note that we have set s(e) = 1 and s(a) = −1.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1462	TASAKI2020	000290.0010	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; paragraph 6, atom 2	assertion	unnumbered_obligation	As we have seen just below (2.3.9), it holds that (v̂(a))2 = Θ̂ 2 = −1̂ if S is a half-odd-integer.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1463	TASAKI2020	000290.0011	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; paragraph 6, atom 3	notation	notation	In the proof of Theorem 8.7, expand V̂(g)|Φ⟩=∑_σTr[Ã_g^(σ₁)⋯Ã_g^(σ_L)]|Ψ^σ⟩. (8.3.46)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1464	TASAKI2020	000290.0012	PG-TASAKI2020-0290	PDF p. 290; print p. 278; §8.3.5; equation (8.3.46)	assertion	equation	V̂(g)|Φ⟩ = ∑σ Tr[Ãgσ1 Ãgσ2···ÃgσL]|Ψσ⟩. (8.3.46)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1465	TASAKI2020	000291.0001	PG-TASAKI2020-0291	PDF p. 291; print p. 279; §8.3.5; equation (8.3.47)	assertion	equation	Ãgσ = ∑_{σ′=−S}^S⟨ψσ|û(g)|ψσ′⟩ Cg[Aσ′]. (8.3.47)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1466	TASAKI2020	000291.0002	PG-TASAKI2020-0291	PDF p. 291; print p. 279; §8.3.5; paragraph 3	assertion	unnumbered_obligation	For each g∈G, invariance and Theorem 7.6 give a phase ζ(g)∈ℝ and a unitary U(g) satisfying (8.3.48).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1467	TASAKI2020	000291.0003	PG-TASAKI2020-0291	PDF p. 291; print p. 279; §8.3.5; equation (8.3.48)	assertion	equation	Ã_g^σ=e^(iζ(g))U†(g)A^σU(g). (8.3.48)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1469	TASAKI2020	000291.0004	PG-TASAKI2020-0291	PDF p. 291; print p. 279; §8.3.5; equation (8.3.49)	assertion	equation	Aσ = Cg[e^{iζ(g)} ∑_{σ′=−S}^S ⟨ψσ|û†(g)|ψσ′⟩ U†(g)Aσ′U(g)]. (8.3.49)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1470	TASAKI2020	000291.0005	PG-TASAKI2020-0291	PDF p. 291; print p. 279; §8.3.5; paragraph 7	definition	definition	For g with s(g) = −1, let us set v̂†(g) = K̂ û †(g), V(g) = U(g)K, and V†(g) = KU†(g). (See Appendix A.4.3 for the convention of conjugate of antilinear operators.) For g with s(g) = 1, where we have v̂†(g) = û †(g) by definition, we set V(g) = U(g) (and of course V†(g) = U†(g)).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1471	TASAKI2020	000291.0006	PG-TASAKI2020-0291	PDF p. 291; print p. 279; §8.3.5; equation (8.3.50)	assertion	equation	Aσ = e^(is(g)ζ(g))∑_{σ′=−S}^S⟨ψσ|v̂†(g)|ψσ′⟩V†(g)Aσ′V(g). (8.3.50)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1472	TASAKI2020	000292.0001	PG-TASAKI2020-0292	PDF p. 292; print p. 280; §8.3.5; equation (8.3.51)	assertion	equation	Aσ = e^{i[s(h)ζ(h)+s(h)s(g)ζ(g)−s(gh)φ̃(g,h)]}∑_{σ′=−S}^S⟨ψσ|v̂†(gh)|ψσ′⟩V†(h)V†(g)Aσ′V(g)V(h). (8.3.51)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1473	TASAKI2020	000292.0002	PG-TASAKI2020-0292	PDF p. 292; print p. 280; §8.3.5; equation (8.3.52)	assertion	equation	v̂†(h)v̂†(g)=v̂†(gh)e^(−iφ̃(g,h))=e^(−is(g,h)φ̃(g,h))v̂†(gh). (8.3.52)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1474	TASAKI2020	000292.0003	PG-TASAKI2020-0292	PDF p. 292; print p. 280; §8.3.5; equation (8.3.53)	assertion	equation	Aσ = e^(is(gh)ζ(gh))∑_{σ′=−S}^S⟨ψσ|v̂†(gh)|ψσ′⟩V†(gh)Aσ′V(gh). (8.3.53)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1475	TASAKI2020	000292.0004	PG-TASAKI2020-0292	PDF p. 292; print p. 280; §8.3.5; paragraph 7	assertion	unnumbered_obligation	Injectivity forces c=1; comparing phase factors in (8.3.51) and (8.3.53) then yields (8.3.54).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1476	TASAKI2020	000292.0005	PG-TASAKI2020-0292	PDF p. 292; print p. 280; §8.3.5; equation (8.3.54)	assertion	equation	s(h)ζ(h)+s(h)s(g)ζ(g)−s(gh)φ̃(g,h)=s(gh)ζ(gh) (mod 2π). (8.3.54)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1477	TASAKI2020	000292.0006	PG-TASAKI2020-0292	PDF p. 292; print p. 280; §8.3.6; paragraph 12	assertion	unnumbered_obligation	If W=V(g)V(h)V†(gh), then W is unitary and W†A^σW=cA^σ for every σ.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1478	TASAKI2020	000292.0007	PG-TASAKI2020-0292	PDF p. 292; print p. 280; §8.3.6; paragraph 13, atom 1	assertion	unnumbered_obligation	Then the property (i) in Theorem 7.5 (p. 202) implies W† MW = cℓ0 M for any D × D matrix M.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1479	TASAKI2020	000292.0008	PG-TASAKI2020-0292	PDF p. 292; print p. 280; §8.3.6; paragraph 13, atom 2	assertion	unnumbered_obligation	Injectivity applied to W†A^σW=cA^σ forces c=1.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1480	TASAKI2020	000293.0001	PG-TASAKI2020-0293	PDF p. 293; print p. 281; §8.3.6; equation (8.3.55)	assertion	equation	Ĥs = ∑_{x=1}^L{s Ŝx·Ŝx+1 + (Ŝx·Ŝx+1)² + (1−s)(Ŝx^(3))²}. (8.3.55)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3113	TASAKI2020	000293.0002	PG-TASAKI2020-0293	PDF p. 293; print p. 281; §8.3.6; paragraph 5; atom 1	assertion	unnumbered_obligation	At s=0 the model is in the trivial large-D phase.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3354	TASAKI2020	000293.0003	PG-TASAKI2020-0293	PDF p. 293; print p. 281; §8.3.6; paragraph 5; atom 2	assertion	unnumbered_obligation	At s=1 the model is in the Haldane phase.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3114	TASAKI2020	000293.0004	PG-TASAKI2020-0293	PDF p. 293; print p. 281; §8.3.6; paragraph 5; audit split atom 2/5	assertion	unnumbered_obligation	For every s, Hamiltonian (8.3.55) has each of the three symmetry types (S1), (S2), and (S3) that protect the Haldane phase.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3115	TASAKI2020	000293.0005	PG-TASAKI2020-0293	PDF p. 293; print p. 281; §8.3.6; paragraph 5; audit split atom 3/5	conjecture	conjecture	Then, according to what we know about symmetry protected topological phases, there should be a topological phase transition at an intermediate value of s.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3116	TASAKI2020	000293.0006	PG-TASAKI2020-0293	PDF p. 293; print p. 281; §8.3.6; paragraph 5; audit split atom 4/5	conjecture	conjecture	More precisely we expect that there is a single critical value s at which the Hamiltonian (8.3.55) becomes gapless as in Fig. 8.1 (p. 227).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1482	TASAKI2020	000293.0007	PG-TASAKI2020-0293	PDF p. 293; print p. 281; §8.3.6; Theorem 8.8	assertion	theorem	Theorem 8.8 The model (8.3.55) in its infinite volume limit undergoes a phase transition in the sense that there exists an intermediate value of s at which the model is either gapless, has more than one ground states, or exhibits discontinuity in the ground state expectation value of a local operator.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1483	TASAKI2020	000294.0001	PG-TASAKI2020-0294	PDF p. 294; print p. 282; §8.3.6; paragraph 2	assertion	unnumbered_obligation	After the application of the nonlocal unitary transformation (8.2.5) to the model (8.3.55), we find that the number of infinite volume ground states for s = 0 and 1 become one and four, respectively.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1484	TASAKI2020	000295.0001	PG-TASAKI2020-0295	PDF p. 295; print p. 283; §8.3.6; paragraph 2, atom 1	notation	notation	For x ∈ Z and α = 1, 2, 3, we denote by Ŝx(α) the spin operator.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1485	TASAKI2020	000295.0002	PG-TASAKI2020-0295	PDF p. 295; print p. 283; §8.3.6; paragraph 2, atom 2	notation	notation	We denote by Aloc the set of all local operators on the chain, i.e., polynomials of the spin operators Ŝx(α) .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1486	TASAKI2020	000295.0003	PG-TASAKI2020-0295	PDF p. 295; print p. 283; §8.3.6; paragraph 2, atom 3	notation	notation	Similarly we denote by AL and AR , respectively, the C∗ -algebras constructed from operators on the left half-infinite chain {. . . , −2, −1, 0} and the right half-infinite chain {1, 2, 3 . . .}.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1487	TASAKI2020	000295.0004	PG-TASAKI2020-0295	PDF p. 295; print p. 283; §8.3.6; paragraph 2, atom 4	assertion	unnumbered_obligation	For each x ∈ Z let ĥ x ∈ Aloc be the local Hamiltonian that depends only on Ŝy(α) such that |x − y| ≤ R and satisfies ∥ĥ x ∥ ≤ h 0 .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1488	TASAKI2020	000295.0005	PG-TASAKI2020-0295	PDF p. 295; print p. 283; §8.3.6; paragraph 2, atom 5	notation	notation	Write the formal Hamiltonian Ĥ=∑_{x∈ℤ}ĥ_x, although the infinite sum is not itself well-defined.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1489	TASAKI2020	000295.0006	PG-TASAKI2020-0295	PDF p. 295; print p. 283; §8.3.6; paragraph 2, atom 6	assertion	unnumbered_obligation	A state ρ on A_loc is a linear functional A_loc→ℂ satisfying ρ(I)=1 and ρ(Â†Â)≥0 for all Â∈A_loc.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1490	TASAKI2020	000295.0007	PG-TASAKI2020-0295	PDF p. 295; print p. 283; §8.3.6; paragraph 2, atom 7	hypothesis	hypothesis	We assume that the model with the Hamiltonian Ĥ has a unique ground state ω(·) with a nonzero energy gap.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-1491	TASAKI2020	000295.0008	PG-TASAKI2020-0295	PDF p. 295; print p. 283; §8.3.6; equation (8.3.56)	assertion	equation	ω(Â) = lim_{L↑∞}⟨Φ_GS,L|Â|Φ_GS,L⟩. (8.3.56)	PENDING	NONE	NONE	false	NONE	NONE	NONE
